MD,AT10,AT20,AT30,AT60,AT90,BFV,BS,CBP1,CBP2,CBP3,CBP4,CBP5,CBP6,CBP7,CBP8,CMFF,CMRP_3MS,DSOZ,DTCO,DTSM,DWAL_WALK2,DWCA_WALK2,DWFE_WALK2,DWGD_WALK2,DWSI_WALK2,DWSU_WALK2,DWTI_WALK2,FACIES,GR,GTEM,HCAL,KSDR,KTIM,MPERMC,PEFZ,PHIE,PR,RACHM,RACLM,RHOZ,RMFA,RPCHM,RPCLM,RWA,SP,SSVE,SVEL,SW,T2_DIST[0],T2_DIST[1],T2_DIST[2],T2_DIST[3],T2_DIST[4],T2_DIST[5],T2_DIST[6],T2_DIST[7],T2_DIST[8],T2_DIST[9],T2_DIST[10],T2_DIST[11],T2_DIST[12],T2_DIST[13],T2_DIST[14],T2_DIST[15],T2_DIST[16],T2_DIST[17],T2_DIST[18],T2_DIST[19],T2_DIST[20],T2_DIST[21],T2_DIST[22],T2_DIST[23],T2_DIST[24],T2_DIST[25],T2_DIST[26],T2_DIST[27],T2_DIST[28],T2_DIST[29],T2LM,TCMR,TENS,TNPH,TVD,TVDSS,UZ,VCL,VPVS,WANH,WCAR,WCLA,WCOA,WEVA,WPYR,WQFM,WSID,DENSITY_MUDLOG,TCMR_FILT,DTCO_FILT,GR_FILT,TNPH_FILT,RHOZ_FILT,UZ_FILT,PEFZ_FILT,TCMR_FILT_DPK,DTCO_FILT_DPK,GR_FILT_DPK,TNPH_FILT_DPK,RHOZ_FILT_DPK,UZ_FILT_DPK,PEFZ_FILT_DPK,ANHYDRITE,BIOTITE,CALCITE,DOLOMITE,HALITE,K-FELDSPAR,MUSCOVITE,OIL,QUARTZ,WATER,FACIES_EXT,FACIES_XGB,FACIES_SVM,FACIES_KM,FACIES_SC,FACIES_HW
5203.2408,1950.0,1950.0,1950.0,1950.0,1656.429,0.01617,8.5,0.00337,0.00332,0.00969,0.01792,0.01751,0.03099,0.03741,0.00288,0.07128,0.0916,0.0,61.82837,110.5938,0.00026,0.36199,0.0,0.0,0.0446,0.0,0.00042,,13.01705,66.02205,8.67047,28.71858,4.34423,290.3819,4.74784,0.13644,0.27268,6174.933,2190.316,2.53345,0.00186,1528.527,11920.81,0.00672,2047.938,0.0,4918.245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.00097,0.0019,0.00238,0.00248,0.00246,0.00287,0.00429,0.00654,0.00858,0.00945,0.00902,0.00786,0.00662,0.00568,0.00518,0.00499,0.00507,0.00526,89.77288,0.0916,8084.03,0.14027,5203.0263,-5176.0263,12.07253,0.0,1.78872,0.0,0.89877,0.00133,0.0,0.0,0.0,0.09991,0.0,,0.0916,61.85973,11.02924,0.13777,2.52923,12.03866,4.74089,0.0916,61.85973,11.02924,0.00138,2.52923,12.03866,4.74089,0.00398,0.0,0.79342,0.0,0.03698,0.00716,0.0,0.0,0.06686,0.0916,2.0,1.0,1.0,6.0,6.0,2.0
5203.3932,1950.0,1950.0,1950.0,1950.0,1656.279,0.01617,8.5,0.00067,0.00066,0.00496,0.01456,0.01715,0.0319,0.0375,0.00406,0.07346,0.0916,0.0,61.26623,110.0293,0.00046,0.36301,0.0,0.0,0.04318,0.0,0.00073,,11.83561,66.16154,8.68943,13.47069,6.36747,254.9345,4.87279,0.12909,0.27531,6174.933,2190.316,2.549,0.00167,1487.057,11920.81,0.00672,2047.938,0.0,4983.995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.00097,0.0019,0.00238,0.00248,0.00246,0.00287,0.00429,0.00654,0.00858,0.00945,0.00902,0.00786,0.00662,0.00568,0.00518,0.00499,0.00507,0.00526,142.521,0.0916,8143.01,0.13307,5203.1787,-5176.1787,12.46103,0.0,1.79592,0.0,0.90149,0.00232,0.0,0.0,0.0,0.09619,0.0,,0.0916,61.69689,10.81576,0.13385,2.53909,12.20989,4.79138,0.0916,61.69689,10.81576,0.00134,2.53909,12.20989,4.79138,0.00093,0.0,0.87285,0.0,0.0275,0.00712,0.0,0.0,0.0,0.0916,2.0,1.0,1.0,1.0,6.0,2.0
5203.5456,1950.0,1950.0,1950.0,1950.0,1700.798,0.01617,8.5,0.0,0.0,0.0026,0.012,0.01698,0.03292,0.03654,0.00535,0.07481,0.0916,0.0,61.60199,109.1441,0.00042,0.35262,0.0,0.0,0.05535,0.0,0.00067,,9.60287,65.88252,8.70452,28.71858,7.86276,228.6157,4.89603,0.12636,0.26626,6174.933,2190.316,2.55201,0.0016,1374.883,11920.81,0.00672,2047.938,0.0,5034.127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.00097,0.0019,0.00238,0.00248,0.00246,0.00287,0.00429,0.00654,0.00858,0.00945,0.00902,0.00786,0.00662,0.00568,0.00518,0.00499,0.00507,0.00526,169.7971,0.0916,8153.949,0.13007,5203.3311,-5176.3311,12.53424,0.0,1.77176,0.0,0.87354,0.00213,0.0,0.0,0.0,0.12433,0.0,,0.0916,61.64526,10.38372,0.13152,2.54706,12.28463,4.80715,0.0916,61.64526,10.38372,0.00132,2.54706,12.28463,4.80715,0.01926,0.0,0.814,0.0,0.01826,0.00571,0.0,0.0,0.05117,0.0916,3.0,1.0,1.0,1.0,6.0,2.0
5203.698,1950.0,1950.0,1950.0,1950.0,1777.072,0.01617,8.5,0.0,0.0,0.00162,0.01185,0.01582,0.03293,0.0356,0.00609,0.07462,0.0916,0.0,61.62506,107.5471,0.00026,0.3389,0.0,0.0,0.07157,0.0,0.00041,,8.74474,66.16135,8.70462,28.71858,10.01344,202.3013,4.82246,0.12239,0.25558,6174.933,2190.316,2.54911,0.0015,1374.776,11920.81,0.00672,2047.938,0.0,5056.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.00097,0.0019,0.00238,0.00248,0.00246,0.00287,0.00429,0.00654,0.00858,0.00945,0.00902,0.00786,0.00662,0.00568,0.00518,0.00499,0.00507,0.00526,178.2753,0.0916,8113.065,0.125,5203.4835,-5176.4835,12.33284,0.0,1.74518,0.0,0.83664,0.00129,0.0,0.0,0.0,0.16207,0.0,,0.0916,61.56125,9.77669,0.13046,2.55148,12.213,4.77156,0.0916,61.56125,9.77669,0.0013,2.55148,12.213,4.77156,0.0,0.0,0.83709,0.0,0.00359,0.0,0.0,0.0,0.06772,0.0916,3.0,1.0,1.0,1.0,6.0,2.0
5203.8504,1950.0,1950.0,1950.0,1950.0,1860.053,0.01617,8.5,3e-05,0.0,0.00149,0.01337,0.01429,0.03247,0.03617,0.00614,0.07478,0.0916,0.00603,61.90466,106.7606,0.0,0.3295,0.0,0.03465,0.08226,0.00115,0.0,,8.71831,66.16179,8.69325,28.71858,7.12743,160.1624,4.69665,0.12568,0.24674,6174.933,2190.316,2.55171,0.00158,1340.96,11920.81,0.00672,2047.938,0.0,5173.441,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.00097,0.0019,0.00238,0.00248,0.00246,0.00287,0.00429,0.00654,0.00858,0.00945,0.00902,0.00786,0.00662,0.00568,0.00518,0.00499,0.00507,0.00526,177.08,0.0916,8282.793,0.12921,5203.6359,-5176.6359,12.02249,0.0,1.7246,0.00487,0.80749,0.0,0.0,0.0,0.0,0.18764,0.0,,0.0916,61.62709,9.47518,0.13227,2.55075,12.02713,4.70008,0.0916,61.62709,9.47518,0.00132,2.55075,12.02713,4.70008,0.0,0.0,0.83544,0.0,0.00462,0.0,0.0,0.0,0.06834,0.0916,3.0,1.0,1.0,1.0,6.0,2.0
5204.0028,1950.0,1950.0,1950.0,1950.0,1927.146,0.01617,8.5,0.00014,1e-05,0.00212,0.01341,0.01475,0.03379,0.04015,0.00591,0.07985,0.0916,0.00603,61.40831,106.2225,0.0,0.32997,0.0,0.07422,0.08093,0.00263,0.0,,9.98192,66.16179,8.69325,18.69889,10.18333,117.7405,4.56989,0.12996,0.24901,6174.933,2190.316,2.55555,0.00169,1410.242,11920.81,0.00672,2047.938,0.0,5141.235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.00097,0.0019,0.00238,0.00248,0.00246,0.00287,0.00429,0.00654,0.00858,0.00945,0.00902,0.00786,0.00662,0.00568,0.00518,0.00499,0.00507,0.00526,177.7529,0.0916,8193.076,0.13493,5203.7883,-5176.7883,11.7144,0.0,1.72977,0.01118,0.80376,0.0,0.0,0.0,0.0,0.18507,0.0,,0.0916,61.54309,9.54003,0.13698,2.54552,11.81121,4.62436,0.0916,61.54309,9.54003,0.00137,2.54552,11.81121,4.62436,7e-05,0.0,0.79017,0.0,0.00878,0.0,0.0,0.0,0.10937,0.0916,1.0,1.0,1.0,6.0,6.0,2.0
5204.1552,1950.0,1950.0,1950.0,1950.0,1950.0,0.01617,8.5,0.00228,0.0002,0.00309,0.01065,0.0167,0.03931,0.04881,0.00625,0.09438,0.0916,0.02853,61.59545,105.8386,0.0,0.33576,0.0,0.37313,0.07386,0.00323,0.0,,10.32808,66.16179,8.70469,28.71858,25.56497,117.7467,4.51535,0.13673,0.24392,6174.933,2190.316,2.54537,0.00187,1572.09,11920.81,0.00672,2047.938,0.0,5117.484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.00097,0.0019,0.00238,0.00248,0.00246,0.00287,0.00429,0.00654,0.00858,0.00945,0.00902,0.00786,0.00662,0.00568,0.00518,0.00499,0.00507,0.00526,174.1397,0.0916,8278.959,0.14214,5203.9407,-5176.9407,11.53166,0.0,1.71829,0.01371,0.81734,0.0,0.0,0.0,0.0,0.16895,0.0,,0.0916,61.50067,9.63597,0.14436,2.53558,11.64605,4.57642,0.0916,61.50067,9.63597,0.00144,2.53558,11.64605,4.57642,0.0,0.0,0.77695,0.0,0.0,0.0,0.0,0.0,0.13145,0.0916,1.0,1.0,1.0,6.0,6.0,2.0
5204.3076,1950.0,1950.0,1950.0,1950.0,1950.0,0.01617,8.5,0.00329,0.00046,0.00134,0.00846,0.019,0.04052,0.05572,0.00656,0.1028,0.0916,0.03961,61.18195,105.7589,0.0,0.3361,0.0,4e-05,0.07241,0.00523,0.0,,9.9271,66.16179,8.73893,28.71858,39.9457,123.155,4.51747,0.14784,0.2485,6174.933,2190.316,2.52584,0.00219,1572.26,11920.81,0.00672,2047.938,0.0,5069.997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.00097,0.0019,0.00238,0.00248,0.00246,0.00287,0.00429,0.00654,0.00858,0.00945,0.00902,0.00786,0.00662,0.00568,0.00518,0.00499,0.00507,0.00526,187.5297,0.0916,8279.0,0.15362,5204.0931,-5177.0931,11.45467,0.0,1.7286,0.02221,0.81151,0.0,0.0,0.0,0.0,0.16628,0.0,,0.0916,61.43142,9.78275,0.15326,2.523,11.56591,4.56645,0.0916,61.43142,9.78275,0.00153,2.523,11.56591,4.56645,0.0,0.0,0.76783,0.0,0.0,0.0,0.0,0.0,0.14057,0.0916,1.0,1.0,1.0,6.0,6.0,2.0
5204.46,1950.0,1950.0,1950.0,1950.0,1950.0,0.01617,8.5,0.00298,0.00037,0.0,0.00711,0.01882,0.03818,0.05603,0.00745,0.10165,0.0916,0.04446,61.41298,106.6724,0.0,0.32984,0.0,0.0,0.07824,0.00802,0.0,,9.22444,66.16179,8.75037,28.71858,10.01344,142.9584,4.58273,0.1573,0.25211,6174.933,2190.316,2.49943,0.00247,1572.26,11920.81,0.00672,2047.938,0.0,5006.334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.00097,0.0019,0.00238,0.00248,0.00246,0.00287,0.00429,0.00654,0.00858,0.00945,0.00902,0.00786,0.00662,0.00568,0.00518,0.00499,0.00507,0.00526,207.8685,0.0916,8283.032,0.1619,5204.2455,-5177.2455,11.50703,0.0,1.73697,0.03407,0.7853,0.0,0.0,0.0,0.0,0.18063,0.0,,0.0916,61.84037,9.74197,0.16075,2.51057,11.58778,4.59636,0.0916,61.84037,9.74197,0.00161,2.51057,11.58778,4.59636,0.0,0.0,0.74171,0.0,0.05524,0.0,0.0,0.0,0.11145,0.0916,2.0,1.0,1.0,6.0,6.0,2.0
5204.6124,1950.0,1950.0,1950.0,1950.0,1950.0,0.01617,8.5,0.00198,2e-05,0.0,0.00696,0.01583,0.0337,0.05046,0.00871,0.09287,0.0916,0.02194,61.55841,108.4336,0.0,0.31885,0.0,3e-05,0.0908,0.00855,0.0,,9.4522,66.16179,8.79608,28.71858,29.62631,179.1222,4.64682,0.16768,0.26222,6174.933,2190.316,2.48879,0.00281,1528.527,11920.81,0.00672,2047.938,0.0,4854.471,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.00097,0.0019,0.00238,0.00248,0.00246,0.00287,0.00429,0.00654,0.00858,0.00945,0.00902,0.00786,0.00662,0.00568,0.00518,0.00499,0.00507,0.00526,224.4148,0.0916,8409.945,0.17369,5204.3979,-5177.3979,11.62178,0.0,1.76148,0.03632,0.75394,0.0,0.0,0.0,0.0,0.20974,0.0,,0.0916,62.39552,9.8165,0.16509,2.50346,11.69769,4.65186,0.0916,62.39552,9.8165,0.00165,2.50346,11.69769,4.65186,0.0,0.0,0.7516,0.0,0.05946,0.0,0.0,0.0,0.09733,0.0916,2.0,1.0,1.0,6.0,6.0,2.0
5204.7648,1950.0,1950.0,1950.0,1950.0,1950.0,0.01617,8.5,0.00174,0.0,0.0,0.00845,0.01218,0.02916,0.04535,0.00927,0.08377,0.0916,0.00743,63.45304,110.5978,0.0,0.3106,0.0,0.04944,0.10111,0.00725,0.0,,9.77802,66.16179,8.86449,28.71858,17.79775,207.4992,4.71945,0.16614,0.25466,6174.933,2190.316,2.4934,0.00276,1528.485,11920.81,0.00672,2047.938,0.0,4733.183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.00097,0.0019,0.00238,0.00248,0.00246,0.00287,0.00429,0.00654,0.00858,0.00945,0.00902,0.00786,0.00662,0.00568,0.00518,0.00499,0.00507,0.00526,225.8017,0.0916,8322.993,0.17242,5204.5503,-5177.5503,11.82378,0.0,1.74299,0.03077,0.73615,0.0,0.0,0.0,0.0,0.23307,0.0,,0.0916,63.10433,9.6879,0.16687,2.50262,11.8454,4.7116,0.0916,63.10433,9.6879,0.00167,2.50262,11.8454,4.7116,0.0,0.0,0.75926,0.0,0.07607,0.0,0.0,0.0,0.07308,0.0916,2.0,1.0,1.0,6.0,6.0,2.0
5204.9172,1950.0,1950.0,1950.0,1950.0,1950.0,0.01617,8.5,0.00268,0.0,0.00073,0.0088,0.01249,0.02813,0.04683,0.00825,0.08322,0.0916,0.01326,64.37123,113.2519,0.0,0.30888,0.0,0.0,0.10411,0.00537,0.0,,10.70074,66.16179,8.92549,22.21466,14.88766,192.4422,4.79282,0.15756,0.26137,6174.933,2190.316,2.50984,0.00248,1719.302,11920.81,0.00672,2047.938,0.0,4721.629,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.00097,0.0019,0.00238,0.00248,0.00246,0.00287,0.00429,0.00654,0.00858,0.00945,0.00902,0.00786,0.00662,0.00568,0.00518,0.00499,0.00507,0.00526,205.6396,0.0916,8316.034,0.16381,5204.7027,-5177.7027,12.08121,0.0,1.75936,0.02281,0.73783,0.0,0.0,0.0,0.0,0.23936,0.0,,0.0916,64.07077,9.71963,0.16781,2.5088,11.96175,4.747,0.0916,64.07077,9.71963,0.00168,2.5088,11.96175,4.747,0.0,0.0,0.77642,0.0,0.06759,0.0,0.0,0.0,0.06439,0.0916,1.0,1.0,1.0,6.0,6.0,2.0
5205.0696,1950.0,1950.0,1950.0,1950.0,1950.0,0.01617,8.5,0.00259,0.00057,0.00213,0.0092,0.01332,0.03021,0.05535,0.00458,0.09014,0.0916,0.02441,64.72598,114.3947,0.0,0.31714,0.0,0.0,0.09474,0.00484,0.0,1.0,9.28411,66.16179,8.96719,28.71858,10.01344,177.3638,4.81618,0.15513,0.26455,6174.933,2190.316,2.52165,0.00241,1833.453,11920.81,0.00672,2047.938,0.0,4759.432,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.00097,0.0019,0.00238,0.00248,0.00246,0.00287,0.00429,0.00654,0.00858,0.00945,0.00902,0.00786,0.00662,0.00568,0.00518,0.00499,0.00507,0.00526,191.916,0.0916,8340.963,0.16251,5204.8551,-5177.8551,12.19322,0.0,1.76737,0.02056,0.76184,0.0,0.0,0.0,0.0,0.2176,0.0,,0.0916,65.11654,9.85664,0.16664,2.51882,11.99714,4.74381,0.0916,65.11654,9.85664,0.00167,2.51882,11.99714,4.74381,0.0,0.0,0.78912,0.0,0.05241,0.0,0.0,0.0,0.06687,0.0916,1.0,1.0,1.0,6.0,6.0,2.0
5205.222,1950.0,1950.0,1950.0,1950.0,1950.0,0.01617,8.5,0.0016,0.00167,0.00307,0.0103,0.01352,0.03367,0.06219,0.00138,0.09724,0.0916,0.03692,66.24518,116.1153,0.0,0.33246,0.0,0.0,0.07725,0.00409,0.0,,9.3831,66.16179,8.91786,28.71858,24.73508,176.6184,4.75972,0.15707,0.25873,6174.933,2190.316,2.5303,0.00247,1833.569,11920.81,0.00672,2047.938,0.0,4719.423,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.00097,0.0019,0.00238,0.00248,0.00246,0.00287,0.00429,0.00654,0.00858,0.00945,0.00902,0.00786,0.00662,0.00568,0.00518,0.00499,0.00507,0.00526,183.493,0.0916,8301.044,0.16663,5205.0075,-5178.0075,12.08874,0.0,1.75281,0.01739,0.80556,0.0,0.0,0.0,0.0,0.17705,0.0,,0.0916,65.6688,10.26855,0.16555,2.52822,11.92728,4.70015,0.0916,65.6688,10.26855,0.00166,2.52822,11.92728,4.70015,0.0,0.0,0.78847,0.0,0.03693,0.0,0.0,0.0,0.083,0.0916,1.0,1.0,1.0,6.0,6.0,2.0
5205.3744,1950.0,1950.0,1950.0,1950.0,1950.0,0.01617,8.5,0.00035,0.00234,0.00448,0.01226,0.01156,0.03765,0.06302,0.00034,0.10102,0.0916,0.04341,66.78725,115.2385,0.0,0.34545,0.0,0.0,0.06175,0.00474,0.0,1.0,10.13725,66.16179,8.80756,28.71858,31.75706,177.1459,4.6309,0.15679,0.24712,6174.933,2190.316,2.5389,0.00246,1896.099,11920.81,0.00672,2047.938,0.0,4741.161,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.00097,0.0019,0.00238,0.00248,0.00246,0.00287,0.00429,0.00654,0.00858,0.00945,0.00902,0.00786,0.00662,0.00568,0.00518,0.00499,0.00507,0.00526,176.7289,0.0916,8213.064,0.16785,5205.1599,-5178.1599,11.79873,0.0,1.72546,0.02011,0.83834,0.0,0.0,0.0,0.0,0.14155,0.0,,0.0916,65.94763,10.77476,0.16687,2.53183,11.78196,4.63652,0.0916,65.94763,10.77476,0.00167,2.53183,11.78196,4.63652,0.0,0.0,0.77619,0.0,0.0298,0.0,0.0,0.0,0.10242,0.0916,1.0,1.0,1.0,6.0,6.0,2.0
5205.5268,1950.0,1950.0,1950.0,1950.0,1950.0,0.01617,8.5,0.0,0.00064,0.00935,0.01477,0.00546,0.0421,0.05792,0.00172,0.10174,0.0916,0.03523,66.21434,113.996,0.0,0.35202,0.0,0.0,0.05401,0.00487,0.0,,11.83755,66.16179,8.65902,33.15691,34.36794,171.2619,4.50114,0.15593,0.24541,6174.933,2190.316,2.54041,0.00243,1896.163,11920.81,0.00672,2047.938,0.0,4784.816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.00097,0.0019,0.00238,0.00248,0.00246,0.00287,0.00429,0.00654,0.00858,0.00945,0.00902,0.00786,0.00662,0.00568,0.00518,0.00499,0.00507,0.00526,165.3589,0.0916,8134.029,0.16694,5205.3123,-5178.3123,11.47451,0.0,1.72162,0.02068,0.85556,0.0,0.0,0.0,0.0,0.12376,0.0,,0.0916,65.96352,11.47723,0.16793,2.52923,11.62429,4.57858,0.0916,65.96352,11.47723,0.00168,2.52923,11.62429,4.57858,0.0,0.0,0.71663,0.06554,0.04883,0.00706,0.0,0.0,0.07034,0.0916,1.0,1.0,1.0,6.0,6.0,2.0
5205.6792,1950.0,1950.0,1950.0,1950.0,1950.0,0.01617,8.5,0.0,0.00064,0.00935,0.01477,0.00546,0.0421,0.05792,0.00172,0.10174,0.0916,0.02471,65.7654,113.1797,0.0,0.35042,0.0,0.0,0.05515,0.00625,0.0,1.0,13.23179,66.16179,8.60194,28.71858,34.37673,147.6791,4.47468,0.16015,0.24512,6174.933,2190.316,2.52787,0.00256,1896.163,11920.81,0.00672,2047.938,0.0,4792.868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.00097,0.0019,0.00238,0.00248,0.00246,0.00287,0.00429,0.00654,0.00858,0.00945,0.00902,0.00786,0.00662,0.00568,0.00518,0.00499,0.00507,0.00526,165.3548,0.0916,8040.0,0.17044,5205.4647,-5178.4647,11.35461,0.0,1.72096,0.02655,0.84661,0.0,0.0,0.0,0.0,0.12683,0.0,,0.0916,65.42297,11.92555,0.16366,2.52277,11.55029,4.56054,0.0916,65.42297,11.92555,0.00164,2.52277,11.55029,4.56054,0.0,0.0,0.73869,0.00923,0.04394,0.00164,0.0,0.0,0.1149,0.0916,1.0,1.0,1.0,6.0,6.0,2.0
5205.8316,1950.0,1950.0,1950.0,1950.0,1950.0,0.01617,8.5,0.0,0.00026,0.00681,0.01596,0.00454,0.04135,0.05576,0.00528,0.10239,0.0916,0.00756,64.80545,112.1121,0.0,0.34694,0.0,0.00012,0.06006,0.00465,0.0,,12.79648,66.16179,8.59049,28.71858,43.47546,124.0897,4.52645,0.1607,0.2491,6174.933,2190.316,2.50868,0.00258,1833.631,11920.81,0.00672,2047.938,0.0,4812.017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.00097,0.0019,0.00238,0.00248,0.00246,0.00287,0.00429,0.00654,0.00858,0.00945,0.00902,0.00786,0.00662,0.00568,0.00518,0.00499,0.00507,0.00526,185.4769,0.0916,8114.979,0.16777,5205.6171,-5178.6171,11.40486,0.0,1.72998,0.01974,0.84263,0.0,0.0,0.0,0.0,0.13763,0.0,,0.0916,64.73618,12.24443,0.15657,2.51504,11.60772,4.59673,0.0916,64.73618,12.24443,0.00157,2.51504,11.60772,4.59673,0.0,0.0,0.7428,0.0,0.05339,0.00505,0.0,0.0,0.10716,0.0916,1.0,1.0,1.0,6.0,6.0,2.0
5205.984,1950.0,1950.0,1950.0,1950.0,1950.0,0.01617,8.5,0.0,0.0,0.0036,0.01644,0.00378,0.04054,0.05403,0.00877,0.10333,0.0916,0.00928,63.54242,110.7038,0.0,0.3476,0.0,0.32498,0.06022,0.00287,0.0,1.0,11.6247,66.16179,8.57915,28.71858,10.01344,109.9647,4.66954,0.14389,0.25433,6174.933,2190.316,2.49799,0.00207,1896.099,11920.81,0.00672,2047.938,0.0,4932.271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.00097,0.0019,0.00238,0.00248,0.00246,0.00287,0.00429,0.00654,0.00858,0.00945,0.00902,0.00786,0.00662,0.00568,0.00518,0.00499,0.00507,0.00526,213.3353,0.0916,8059.993,0.1453,5205.7695,-5178.7695,11.71874,0.0,1.7422,0.01219,0.85039,0.0,0.0,0.0,0.0,0.13742,0.0,,0.0916,63.95921,12.26797,0.14803,2.50841,11.78743,4.67915,0.0916,63.95921,12.26797,0.00148,2.50841,11.78743,4.67915,0.0,0.0,0.7549,0.0,0.06484,0.00932,0.0,0.0,0.07934,0.0916,1.0,1.0,1.0,6.0,6.0,2.0
5206.1364,1950.0,1950.0,1950.0,1950.0,1950.0,0.01617,8.5,0.0,0.0,0.00119,0.01522,0.00345,0.04001,0.05285,0.00993,0.10279,0.0916,0.00472,63.35329,110.2285,0.0,0.34891,0.0,0.5705,0.05906,0.00218,0.0,,11.73164,66.16179,8.52206,28.71858,60.68172,101.8215,4.81182,0.13277,0.25336,6174.933,2190.316,2.50023,0.00176,1962.96,11920.81,0.00672,2047.938,0.0,4866.392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.00097,0.0019,0.00238,0.00248,0.00246,0.00287,0.00429,0.00654,0.00858,0.00945,0.00902,0.00786,0.00662,0.00568,0.00518,0.00499,0.00507,0.00526,237.0257,0.0916,8050.208,0.13241,5205.9219,-5178.9219,12.0859,0.0,1.7399,0.00925,0.85625,0.0,0.0,0.0,0.0,0.1345,0.0,,0.0916,63.04725,12.35273,0.13767,2.50803,12.03059,4.77567,0.0916,63.04725,12.35273,0.00138,2.50803,12.03059,4.77567,0.0,0.0,0.77859,0.0,0.06726,0.0137,0.0,0.0,0.04885,0.0916,1.0,1.0,1.0,6.0,6.0,2.0
5206.2888,1950.0,1950.0,1950.0,1950.0,1950.0,0.01617,8.5,0.0,0.0,0.00068,0.01221,0.00302,0.03984,0.0499,0.00785,0.09759,0.0916,0.00471,62.3295,109.7001,0.0,0.34548,0.0,0.23025,0.06226,0.0037,0.0,1.0,11.95524,66.16179,8.52188,39.92965,39.55058,94.07994,4.91324,0.12672,0.26163,6174.933,2190.316,2.50729,0.00161,1833.694,11920.81,0.00672,2047.938,0.0,4991.121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.00097,0.0019,0.00238,0.00248,0.00246,0.00287,0.00429,0.00654,0.00858,0.00945,0.00902,0.00786,0.00662,0.00568,0.00518,0.00499,0.00507,0.00526,245.1422,0.0916,8236.796,0.12422,5206.0743,-5179.0743,12.37304,0.0,1.76,0.01571,0.8419,0.0,0.0,0.0,0.0,0.14239,0.0,,0.0916,62.1777,12.51581,0.12452,2.51704,12.26431,4.85203,0.0916,62.1777,12.51581,0.00125,2.51704,12.26431,4.85203,0.0,0.0,0.80985,0.0,0.05359,0.01733,0.0,0.0,0.02762,0.0916,1.0,1.0,1.0,6.0,6.0,2.0
5206.4412,1950.0,1950.0,1950.0,1950.0,1950.0,0.01617,8.5,1e-05,0.0,0.00182,0.01121,0.00358,0.03784,0.04223,0.00389,0.08396,0.0916,0.01659,61.20559,108.626,0.0,0.33104,0.0,0.06614,0.0785,0.00488,0.0,,13.65558,66.16179,8.51057,28.71858,14.54612,87.87777,4.95728,0.11848,0.26742,6174.933,2190.316,2.52596,0.0014,1572.501,11920.81,0.00672,2047.938,0.0,5031.815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.00097,0.0019,0.00238,0.00248,0.00246,0.00287,0.00429,0.00654,0.00858,0.00945,0.00902,0.00786,0.00662,0.00568,0.00518,0.00499,0.00507,0.00526,209.6769,0.0916,8099.186,0.11866,5206.2266,-5179.2266,12.57043,0.0,1.77477,0.02072,0.79909,0.0,0.0,0.0,0.0,0.18019,0.0,,0.0916,61.42822,12.8408,0.11266,2.53449,12.423,4.8839,0.0916,61.42822,12.8408,0.00113,2.53449,12.423,4.8839,0.0,0.0,0.84015,0.0,0.02894,0.01728,0.0,0.0,0.02203,0.0916,1.0,1.0,1.0,1.0,6.0,2.0
