seed,measurement_ratio,method,sample_id,rmse,mae,relative_l2,support_f1,lambda,cs_engine,m
7,0.1,ml_only,179,0.03577108914720307,0.032836451080893045,0.39490450163838425,,,none,6
7,0.1,mlp_concat_ub,179,0.13342449315580357,0.10801360296615771,1.4729753617291361,,,direct_ub,6
7,0.1,pca_regression_ub,179,0.11407079560168454,0.10152904079344485,1.2593150435873557,,8.0,pca_mlp,6
7,0.1,ml_only,180,0.032442988005249286,0.029240657541207367,0.357020917554737,,,none,6
7,0.1,mlp_concat_ub,180,0.1471828819612082,0.12446551124250191,1.6196833521511314,,,direct_ub,6
7,0.1,pca_regression_ub,180,0.10990354327156693,0.09336591094259714,1.2094405069897654,,8.0,pca_mlp,6
7,0.1,ml_only,181,0.03275639729743593,0.02920124856076279,0.3624252519691754,,,none,6
7,0.1,mlp_concat_ub,181,0.15087789437405696,0.12460398506078624,1.669352047130548,,,direct_ub,6
7,0.1,pca_regression_ub,181,0.053049737033741294,0.03765850929181701,0.5869560115775364,,8.0,pca_mlp,6
7,0.1,ml_only,182,0.03454327539429705,0.031020204711654422,0.38391747100578094,,,none,6
7,0.1,mlp_concat_ub,182,0.14318323302148228,0.11996191022878605,1.5913529937324444,,,direct_ub,6
7,0.1,pca_regression_ub,182,0.11201316842644235,0.09292780758738048,1.24492573013861,,8.0,pca_mlp,6
7,0.1,ml_only,183,0.03575279675115771,0.03303042414739718,0.4007965291683376,,,none,6
7,0.1,mlp_concat_ub,183,0.08185515523904512,0.06592184902723294,0.9176138678796483,,,direct_ub,6
7,0.1,pca_regression_ub,183,0.08495686362244474,0.06949415332013498,0.9523846849212172,,8.0,pca_mlp,6
7,0.1,ml_only,184,0.037395482356440156,0.033000366322909945,0.42328685391412946,,,none,6
7,0.1,mlp_concat_ub,184,0.1336755574710145,0.1098677525233897,1.5131000484976636,,,direct_ub,6
7,0.1,pca_regression_ub,184,0.07221525634373738,0.06243399098808863,0.8174187558535038,,8.0,pca_mlp,6
7,0.1,ml_only,185,0.038666386907221094,0.035087423270535795,0.4381430054233085,,,none,6
7,0.1,mlp_concat_ub,185,0.12647031162622377,0.10291727142872847,1.4330814659692876,,,direct_ub,6
7,0.1,pca_regression_ub,185,0.06473896043008959,0.057487007197159226,0.7335808944052862,,8.0,pca_mlp,6
7,0.1,ml_only,186,0.03963295541504716,0.03612232766183447,0.44785908794817025,,,none,6
7,0.1,mlp_concat_ub,186,0.17157518371327818,0.13494359455442811,1.938828545276607,,,direct_ub,6
